ID,Time,Seconds Elapsed,One,Two,Three,Four,,,Test C1 - oVernight,,,,,,
10532,14:37:35,52655.1,318,281,165,241,,,,,,,,,
10533,14:37:40,52660.1,318,281,165,241,,,,,,,,,
10534,14:37:45,52665.1,318,281,165,241,,,,,,,,,
10535,14:37:50,52670.1,318,281,165,241,,,,,,,,,
10536,14:37:55,52675.1,318,281,165,241,,,,,,,,,
10537,14:38:00,52680.1,318,281,165,241,,,,,,,,,
10538,14:38:05,52685.1,318,281,165,241,,,,,,,,,
10539,14:38:10,52690.1,318,281,165,241,,,,,,,,,
10540,14:38:15,52695.1,318,281,165,241,,,,,,,,,
10541,14:38:20,52700.1,318,281,165,242,,,,,,,,,
10542,14:38:25,52705.1,318,281,165,242,,,,,,,,,
10543,14:38:30,52710.1,318,281,165,241,,,,,,,,,
10544,14:38:35,52715.1,318,281,165,242,,,,,,,,,
10545,14:38:40,52720.1,318,281,165,241,,,,,,,,,
10546,14:38:45,52725.1,318,281,165,241,,,,,,,,,
10547,14:38:50,52730.1,318,281,165,241,,,,,,,,,
10548,14:38:55,52735.1,318,281,165,241,,,,,,,,,
10549,14:39:00,52740.1,318,281,165,241,,,,,,,,,
10550,14:39:05,52745.1,318,281,165,241,,,,,,,,,
10551,14:39:10,52750.1,317,281,165,241,,,,,,,,,
10552,14:39:15,52755.1,318,281,165,241,,,,,,,,,
10553,14:39:20,52760.1,318,281,165,241,,,,,,,,,
10554,14:39:25,52765.1,317,281,165,241,,,,,,,,,
10555,14:39:30,52770.1,318,281,165,241,,,,,,,,,
10556,14:39:35,52775.1,318,281,165,241,,,,,,,,,
10557,14:39:40,52780.1,318,281,165,241,,,,,,,,,
10558,14:39:45,52785.1,318,281,165,241,,,,,,,,,
10559,14:39:50,52790.1,317,281,165,241,,,,,,,,,
10560,14:39:55,52795.1,318,281,165,242,,,,,,,,,
10561,14:40:00,52800.1,318,281,165,241,,,,,,,,,
10562,14:40:05,52805.1,318,281,165,241,,,,,,,,,
10563,14:40:10,52810.1,317,281,165,241,,,,,,,,,
10564,14:40:15,52815.1,318,281,165,241,,,,,,,,,
10565,14:40:20,52820.1,317,281,165,241,,,,,,,,,
10566,14:40:25,52825.1,317,281,165,241,,,,,,,,,
10567,14:40:30,52830.1,318,281,165,242,,,,,,,,,
10568,14:40:35,52835.1,318,281,165,241,,,,,,,,,
10569,14:40:40,52840.1,318,281,165,241,,,,,,,,,
10570,14:40:45,52845.1,318,281,165,241,,,,,,,,,
10571,14:40:50,52850.1,318,281,165,241,,,,,,,,,
10572,14:40:55,52855.1,318,281,166,241,,,,,,,,,
10573,14:41:00,52860.1,318,281,165,241,,,,,,,,,
10574,14:41:05,52865.1,318,281,165,241,,,,,,,,,
10575,14:41:10,52870.1,318,281,165,241,,,,,,,,,
10576,14:41:15,52875.1,318,281,165,241,,,,,,,,,
10577,14:41:20,52880.1,318,281,165,241,,,,,,,,,
10578,14:41:25,52885.1,318,281,165,241,,,,,,,,,
10579,14:41:30,52890.1,318,281,165,241,,,,,,,,,
10580,14:41:35,52895.1,318,281,165,242,,,,,,,,,
10581,14:41:40,52900.1,318,281,165,241,,,,,,,,,
10582,14:41:45,52905.1,318,281,165,242,,,,,,,,,
10583,14:41:50,52910.1,318,281,165,241,,,,,,,,,
10584,14:41:55,52915.1,318,281,165,242,,,,,,,,,
10585,14:42:00,52920.1,318,281,165,242,,,,,,,,,
10586,14:42:05,52925.1,318,281,165,241,,,,,,,,,
10587,14:42:10,52930.1,318,281,165,242,,,,,,,,,
10588,14:42:15,52935.1,318,281,165,241,,,,,,,,,
10589,14:42:20,52940.1,317,281,165,241,,,,,,,,,
10590,14:42:25,52945.1,318,281,165,241,,,,,,,,,
10591,14:42:30,52950.1,318,281,165,242,,,,,,,,,
10592,14:42:35,52955.1,318,281,165,241,,,,,,,,,
10593,14:42:40,52960.1,318,281,165,241,,,,,,,,,
10594,14:42:45,52965.1,317,281,165,242,,,,,,,,,
10595,14:42:50,52970.1,317,281,165,241,,,,,,,,,
10596,14:42:55,52975.1,318,281,165,241,,,,,,,,,
10597,14:43:00,52980.1,317,281,165,241,,,,,,,,,
10598,14:43:05,52985.1,318,281,165,241,,,,,,,,,
10599,14:43:10,52990.1,317,281,165,241,,,,,,,,,
10600,14:43:15,52995.1,317,281,165,241,,,,,,,,,
10601,14:43:20,53000.1,317,281,165,241,,,,,,,,,
10602,14:43:25,53005.1,317,281,165,241,,,,,,,,,
10603,14:43:30,53010.1,317,281,165,241,,,,,,,,,
10604,14:43:35,53015.1,317,281,165,241,,,,,,,,,
10605,14:43:40,53020.1,317,281,165,242,,,,,,,,,
10606,14:43:45,53025.1,317,281,165,241,,,,,,,,,
10607,14:43:50,53030.1,317,281,165,241,,,,,,,,,
10608,14:43:55,53035.1,317,281,165,241,,,,,,,,,
10609,14:44:00,53040.1,317,281,165,242,,,,,,,,,
10610,14:44:05,53045.1,317,281,165,241,,,,,,,,,
10611,14:44:10,53050.1,317,281,165,241,,,,,,,,,
10612,14:44:15,53055.1,318,281,165,241,,,,,,,,,
10613,14:44:20,53060.1,317,281,165,241,,,,,,,,,
10614,14:44:25,53065.1,317,281,165,241,,,,,,,,,
10615,14:44:30,53070.1,317,281,165,241,,,,,,,,,
10616,14:44:35,53075.1,318,281,165,241,,,,,,,,,
10617,14:44:40,53080.1,317,281,165,241,,,,,,,,,
10618,14:44:45,53085.1,317,281,165,241,,,,,,,,,
10619,14:44:50,53090.1,317,281,165,241,,,,,,,,,
10620,14:44:55,53095.1,317,281,165,241,,,,,,,,,
10621,14:45:00,53100.1,317,281,165,241,,,,,,,,,
10622,14:45:05,53105.1,317,281,165,241,,,,,,,,,
10623,14:45:10,53110.1,317,281,165,242,,,,,,,,,
10624,14:45:15,53115.1,317,281,165,242,,,,,,,,,
10625,14:45:20,53120.1,317,281,165,242,,,,,,,,,
10626,14:45:25,53125.1,317,281,165,241,,,,,,,,,
10627,14:45:30,53130.1,317,281,165,242,,,,,,,,,
10628,14:45:35,53135.1,317,281,165,242,,,,,,,,,
10629,14:45:40,53140.1,317,281,165,242,,,,,,,,,
10630,14:45:45,53145.1,317,281,165,242,,,,,,,,,
10631,14:45:50,53150.1,317,281,165,242,,,,,,,,,
10632,14:45:55,53155.1,317,281,165,242,,,,,,,,,
10633,14:46:00,53160.1,317,281,165,242,,,,,,,,,
10634,14:46:05,53165.1,317,281,165,241,,,,,,,,,
10635,14:46:10,53170.1,317,281,165,242,,,,,,,,,
10636,14:46:15,53175.1,317,281,165,242,,,,,,,,,
10637,14:46:20,53180.1,317,281,165,242,,,,,,,,,
10638,14:46:25,53185.1,318,281,165,242,,,,,,,,,
10639,14:46:30,53190.1,317,281,165,242,,,,,,,,,
10640,14:46:35,53195.1,318,281,165,242,,,,,,,,,
10641,14:46:40,53200.1,318,281,165,241,,,,,,,,,
10642,14:46:45,53205.1,317,281,165,242,,,,,,,,,
10643,14:46:50,53210.1,318,281,165,242,,,,,,,,,
10644,14:46:55,53215.1,317,281,165,242,,,,,,,,,
10645,14:47:00,53220.1,317,281,165,242,,,,,,,,,
10646,14:47:05,53225.1,318,281,165,242,,,,,,,,,
10647,14:47:10,53230.1,318,281,165,241,,,,,,,,,
10648,14:47:15,53235.1,318,281,165,241,,,,,,,,,
10649,14:47:20,53240.1,318,281,165,242,,,,,,,,,
10650,14:47:25,53245.1,318,281,165,241,,,,,,,,,
10651,14:47:30,53250.1,317,281,165,241,,,,,,,,,
10652,14:47:35,53255.1,318,281,165,241,,,,,,,,,
10653,14:47:40,53260.1,317,281,165,241,,,,,,,,,
10654,14:47:45,53265.1,318,281,165,241,,,,,,,,,
10655,14:47:50,53270.1,318,281,165,241,,,,,,,,,
10656,14:47:55,53275.1,318,281,165,242,,,,,,,,,
10657,14:48:00,53280.1,318,281,165,241,,,,,,,,,
10658,14:48:05,53285.1,318,281,165,242,,,,,,,,,
10659,14:48:10,53290.1,318,281,165,242,,,,,,,,,
10660,14:48:15,53295.1,318,281,165,242,,,,,,,,,
10661,14:48:20,53300.1,318,281,165,241,,,,,,,,,
10662,14:48:25,53305.1,318,281,165,241,,,,,,,,,
10663,14:48:30,53310.1,318,281,165,241,,,,,,,,,
10664,14:48:35,53315.1,318,281,165,241,,,,,,,,,
10665,14:48:40,53320.1,318,281,165,241,,,,,,,,,
10666,14:48:45,53325.1,318,281,165,241,,,,,,,,,
10667,14:48:50,53330.1,318,281,165,241,,,,,,,,,
10668,14:48:55,53335.1,318,281,165,241,,,,,,,,,
10669,14:49:00,53340.1,317,281,165,241,,,,,,,,,
10670,14:49:05,53345.1,318,281,165,242,,,,,,,,,
10671,14:49:10,53350.1,318,281,165,242,,,,,,,,,
10672,14:49:15,53355.1,318,281,165,242,,,,,,,,,
10673,14:49:20,53360.1,318,281,165,242,,,,,,,,,
10674,14:49:25,53365.1,318,281,166,242,,,,,,,,,
10675,14:49:30,53370.1,318,281,165,242,,,,,,,,,
10676,14:49:35,53375.1,318,281,165,242,,,,,,,,,
10677,14:49:40,53380.1,318,281,165,242,,,,,,,,,
10678,14:49:45,53385.1,318,281,165,242,,,,,,,,,
10679,14:49:50,53390.1,318,281,165,242,,,,,,,,,
10680,14:49:55,53395.1,318,281,165,242,,,,,,,,,
10681,14:50:00,53400.1,318,281,165,242,,,,,,,,,
10682,14:50:05,53405.1,317,281,165,242,,,,,,,,,
10683,14:50:10,53410.1,318,281,165,241,,,,,,,,,
10684,14:50:15,53415.1,318,281,165,242,,,,,,,,,
10685,14:50:20,53420.1,318,281,165,242,,,,,,,,,
10686,14:50:25,53425.1,318,281,165,242,,,,,,,,,
10687,14:50:30,53430.1,317,281,165,242,,,,,,,,,
10688,14:50:35,53435.1,318,281,165,242,,,,,,,,,
10689,14:50:40,53440.1,318,281,165,242,,,,,,,,,
10690,14:50:45,53445.1,318,281,165,242,,,,,,,,,
10691,14:50:50,53450.1,318,281,165,242,,,,,,,,,
10692,14:50:55,53455.1,318,281,165,241,,,,,,,,,
10693,14:51:00,53460.1,318,281,165,242,,,,,,,,,
10694,14:51:05,53465.1,318,281,165,241,,,,,,,,,
10695,14:51:10,53470.1,318,281,165,242,,,,,,,,,
10696,14:51:15,53475.1,318,281,165,242,,,,,,,,,
10697,14:51:20,53480.1,318,281,165,242,,,,,,,,,
10698,14:51:25,53485.1,318,281,165,242,,,,,,,,,
10699,14:51:30,53490.1,318,281,165,242,,,,,,,,,
10700,14:51:35,53495.1,318,281,165,242,,,,,,,,,
10701,14:51:40,53500.1,318,281,165,242,,,,,,,,,
10702,14:51:45,53505.1,318,281,165,242,,,,,,,,,
10703,14:51:50,53510.1,318,281,165,242,,,,,,,,,
10704,14:51:55,53515.1,318,281,165,242,,,,,,,,,
10705,14:52:00,53520.1,318,281,165,242,,,,,,,,,
10706,14:52:05,53525.1,318,281,165,242,,,,,,,,,
10707,14:52:10,53530.1,318,281,165,242,,,,,,,,,
10708,14:52:15,53535.1,318,281,165,242,,,,,,,,,
10709,14:52:20,53540.1,318,281,165,242,,,,,,,,,
10710,14:52:25,53545.1,318,281,165,242,,,,,,,,,
10711,14:52:30,53550.1,318,281,165,242,,,,,,,,,
10712,14:52:35,53555.1,318,281,165,242,,,,,,,,,
10713,14:52:40,53560.1,318,281,165,242,,,,,,,,,
10714,14:52:45,53565.1,317,281,165,241,,,,,,,,,
10715,14:52:50,53570.1,318,281,165,242,,,,,,,,,
10716,14:52:55,53575.1,317,281,165,242,,,,,,,,,
10717,14:53:00,53580.1,318,281,165,242,,,,,,,,,
10718,14:53:05,53585.1,318,281,165,242,,,,,,,,,
10719,14:53:10,53590.1,318,281,165,242,,,,,,,,,
10720,14:53:15,53595.1,318,281,165,242,,,,,,,,,
10721,14:53:20,53600.1,318,281,165,242,,,,,,,,,
10722,14:53:25,53605.1,318,281,165,242,,,,,,,,,
10723,14:53:30,53610.1,317,281,165,241,,,,,,,,,
10724,14:53:35,53615.1,318,281,165,242,,,,,,,,,
10725,14:53:40,53620.1,318,281,165,241,,,,,,,,,
10726,14:53:45,53625.1,318,281,165,242,,,,,,,,,
10727,14:53:50,53630.1,318,281,165,242,,,,,,,,,
10728,14:53:55,53635.1,318,281,165,242,,,,,,,,,
10729,14:54:00,53640.1,318,281,165,241,,,,,,,,,
10730,14:54:05,53645.1,318,281,165,241,,,,,,,,,
10731,14:54:10,53650.1,318,281,165,241,,,,,,,,,
10732,14:54:15,53655.1,318,281,165,241,,,,,,,,,
10733,14:54:20,53660.1,318,281,165,241,,,,,,,,,
10734,14:54:25,53665.1,318,281,165,241,,,,,,,,,
10735,14:54:30,53670.1,318,281,165,241,,,,,,,,,
10736,14:54:35,53675.1,318,281,165,241,,,,,,,,,
10737,14:54:40,53680.1,318,281,165,241,,,,,,,,,
10738,14:54:45,53685.1,318,281,165,241,,,,,,,,,
10739,14:54:50,53690.1,318,281,165,241,,,,,,,,,
10740,14:54:55,53695.1,318,281,165,241,,,,,,,,,
10741,14:55:00,53700.1,317,281,165,241,,,,,,,,,
10742,14:55:05,53705.1,318,281,165,241,,,,,,,,,
10743,14:55:10,53710.1,317,281,165,241,,,,,,,,,
10744,14:55:15,53715.1,318,281,165,241,,,,,,,,,
10745,14:55:20,53720.1,318,281,165,241,,,,,,,,,
10746,14:55:25,53725.1,318,281,165,241,,,,,,,,,
10747,14:55:30,53730.1,318,281,165,241,,,,,,,,,
10748,14:55:35,53735.1,318,281,165,241,,,,,,,,,
10749,14:55:40,53740.1,318,281,165,241,,,,,,,,,
10750,14:55:45,53745.1,318,281,165,241,,,,,,,,,
10751,14:55:50,53750.1,318,281,165,241,,,,,,,,,
10752,14:55:55,53755.1,318,281,165,241,,,,,,,,,
10753,14:56:00,53760.1,318,281,165,241,,,,,,,,,
10754,14:56:05,53765.1,318,281,166,241,,,,,,,,,
10755,14:56:10,53770.1,318,281,165,241,,,,,,,,,
10756,14:56:15,53775.1,318,281,166,241,,,,,,,,,
10757,14:56:20,53780.1,318,281,165,241,,,,,,,,,
10758,14:56:25,53785.1,318,281,165,241,,,,,,,,,
10759,14:56:30,53790.1,318,281,165,241,,,,,,,,,
10760,14:56:35,53795.1,318,281,166,241,,,,,,,,,
10761,14:56:40,53800.1,318,281,165,241,,,,,,,,,
10762,14:56:45,53805.1,318,281,166,241,,,,,,,,,
10763,14:56:50,53810.1,318,281,166,241,,,,,,,,,
10764,14:56:55,53815.1,317,281,166,241,,,,,,,,,
10765,14:57:00,53820.1,318,281,166,241,,,,,,,,,
10766,14:57:05,53825.1,317,281,166,241,,,,,,,,,
10767,14:57:10,53830.1,317,281,166,241,,,,,,,,,
10768,14:57:15,53835.1,317,281,165,241,,,,,,,,,
10769,14:57:20,53840.1,318,281,165,241,,,,,,,,,
10770,14:57:25,53845.1,318,281,165,241,,,,,,,,,
10771,14:57:30,53850.1,317,281,165,241,,,,,,,,,
10772,14:57:35,53855.1,318,281,166,242,,,,,,,,,
10773,14:57:40,53860.1,318,281,165,242,,,,,,,,,
10774,14:57:45,53865.1,318,281,166,241,,,,,,,,,
10775,14:57:50,53870.1,318,281,165,241,,,,,,,,,
10776,14:57:55,53875.1,317,281,165,241,,,,,,,,,
10777,14:58:00,53880.1,317,281,165,241,,,,,,,,,
10778,14:58:05,53885.1,317,281,165,241,,,,,,,,,
10779,14:58:10,53890.1,317,281,165,242,,,,,,,,,
10780,14:58:15,53895.1,317,281,165,242,,,,,,,,,
10781,14:58:20,53900.1,317,281,165,241,,,,,,,,,
10782,14:58:25,53905.1,317,281,165,241,,,,,,,,,
10783,14:58:30,53910.1,317,281,165,241,,,,,,,,,
10784,14:58:35,53915.1,317,281,165,241,,,,,,,,,
10785,14:58:40,53920.1,317,281,165,241,,,,,,,,,
10786,14:58:45,53925.1,317,281,165,241,,,,,,,,,
10787,14:58:50,53930.1,317,281,165,241,,,,,,,,,
10788,14:58:55,53935.1,318,281,165,242,,,,,,,,,
10789,14:59:00,53940.1,317,281,165,241,,,,,,,,,
10790,14:59:05,53945.1,317,281,165,241,,,,,,,,,
10791,14:59:10,53950.1,318,281,165,241,,,,,,,,,
10792,14:59:15,53955.1,317,281,165,241,,,,,,,,,
10793,14:59:20,53960.1,317,281,165,241,,,,,,,,,
10794,14:59:25,53965.1,318,281,165,241,,,,,,,,,
10795,14:59:30,53970.1,317,281,165,241,,,,,,,,,
10796,14:59:35,53975.1,318,281,165,241,,,,,,,,,
10797,14:59:40,53980.1,318,281,165,242,,,,,,,,,
10798,14:59:45,53985.1,318,281,165,241,,,,,,,,,
10799,14:59:50,53990.1,318,281,165,241,,,,,,,,,
10800,14:59:55,53995.1,318,281,165,241,,,,,,,,,
10801,15:00:00,54000.1,318,281,165,241,,,,,,,,,
10802,15:00:05,54005.1,317,281,165,241,,,,,,,,,
10803,15:00:10,54010.1,318,281,165,242,,,,,,,,,
10804,15:00:15,54015.1,318,281,165,241,,,,,,,,,
10805,15:00:20,54020.1,318,281,165,241,,,,,,,,,
10806,15:00:25,54025.1,318,281,165,241,,,,,,,,,
10807,15:00:30,54030.1,318,281,165,241,,,,,,,,,
10808,15:00:35,54035.1,318,281,165,242,,,,,,,,,
10809,15:00:40,54040.1,318,281,165,241,,,,,,,,,
10810,15:00:45,54045.1,318,281,165,241,,,,,,,,,
10811,15:00:50,54050.1,318,281,165,241,,,,,,,,,
10812,15:00:55,54055.1,318,281,165,241,,,,,,,,,
10813,15:01:00,54060.1,318,281,165,241,,,,,,,,,
10814,15:01:05,54065.1,318,281,165,241,,,,,,,,,
10815,15:01:10,54070.1,318,281,165,241,,,,,,,,,
10816,15:01:15,54075.1,318,281,165,241,,,,,,,,,
10817,15:01:20,54080.1,318,281,165,241,,,,,,,,,
10818,15:01:25,54085.1,318,281,165,241,,,,,,,,,
10819,15:01:30,54090.1,318,281,165,241,,,,,,,,,
10820,15:01:35,54095.1,317,281,165,241,,,,,,,,,
10821,15:01:40,54100.1,318,281,165,241,,,,,,,,,
10822,15:01:45,54105.1,318,281,165,241,,,,,,,,,
10823,15:01:50,54110.1,318,281,165,241,,,,,,,,,
10824,15:01:55,54115.1,318,281,165,241,,,,,,,,,
10825,15:02:00,54120.1,318,281,165,241,,,,,,,,,
10826,15:02:05,54125.1,318,281,165,241,,,,,,,,,
10827,15:02:10,54130.1,318,281,165,241,,,,,,,,,
10828,15:02:15,54135.1,318,281,165,241,,,,,,,,,
10829,15:02:20,54140.1,317,281,165,241,,,,,,,,,
10830,15:02:25,54145.1,318,281,165,241,,,,,,,,,
10831,15:02:30,54150.1,318,281,165,241,,,,,,,,,
10832,15:02:35,54155.1,318,281,165,241,,,,,,,,,
10833,15:02:40,54160.1,318,281,165,241,,,,,,,,,
10834,15:02:45,54165.1,318,281,165,241,,,,,,,,,
10835,15:02:50,54170.1,318,281,165,241,,,,,,,,,
10836,15:02:55,54175.1,317,281,165,241,,,,,,,,,
10837,15:03:00,54180.1,318,281,165,241,,,,,,,,,
10838,15:03:05,54185.1,317,281,165,241,,,,,,,,,
10839,15:03:10,54190.1,318,281,165,242,,,,,,,,,
10840,15:03:15,54195.1,318,281,165,241,,,,,,,,,
10841,15:03:20,54200.1,318,281,165,241,,,,,,,,,
10842,15:03:25,54205.1,318,281,165,241,,,,,,,,,
10843,15:03:30,54210.1,318,281,165,241,,,,,,,,,
10844,15:03:35,54215.1,318,281,165,242,,,,,,,,,
10845,15:03:40,54220.1,318,281,165,242,,,,,,,,,
10846,15:03:45,54225.1,318,281,165,241,,,,,,,,,
10847,15:03:50,54230.1,317,281,165,241,,,,,,,,,
10848,15:03:55,54235.1,318,281,165,241,,,,,,,,,
10849,15:04:00,54240.1,317,281,165,241,,,,,,,,,
10850,15:04:05,54245.1,317,281,165,241,,,,,,,,,
10851,15:04:10,54250.1,317,281,165,241,,,,,,,,,
10852,15:04:15,54255.1,318,281,165,242,,,,,,,,,
10853,15:04:20,54260.1,318,281,165,241,,,,,,,,,
10854,15:04:25,54265.1,317,281,165,241,,,,,,,,,
10855,15:04:30,54270.1,318,281,165,241,,,,,,,,,
10856,15:04:35,54275.1,317,281,165,241,,,,,,,,,
10857,15:04:40,54280.1,317,281,165,241,,,,,,,,,
10858,15:04:45,54285.1,317,281,165,241,,,,,,,,,
10859,15:04:50,54290.1,318,281,165,241,,,,,,,,,
10860,15:04:55,54295.1,318,281,165,241,,,,,,,,,
10861,15:05:00,54300.1,318,281,165,241,,,,,,,,,
10862,15:05:05,54305.1,317,281,165,241,,,,,,,,,
10863,15:05:10,54310.1,317,281,165,241,,,,,,,,,
10864,15:05:15,54315.1,317,281,165,241,,,,,,,,,
10865,15:05:20,54320.1,317,281,165,241,,,,,,,,,
10866,15:05:25,54325.1,317,281,165,241,,,,,,,,,
10867,15:05:30,54330.1,317,281,165,241,,,,,,,,,
10868,15:05:35,54335.1,317,281,165,241,,,,,,,,,
10869,15:05:40,54340.1,317,281,165,241,,,,,,,,,
10870,15:05:45,54345.1,317,281,165,241,,,,,,,,,
10871,15:05:50,54350.1,317,281,165,241,,,,,,,,,
10872,15:05:55,54355.1,318,281,165,241,,,,,,,,,
10873,15:06:00,54360.1,317,281,165,241,,,,,,,,,
10874,15:06:05,54365.1,317,281,165,241,,,,,,,,,
10875,15:06:10,54370.1,318,281,165,241,,,,,,,,,
10876,15:06:15,54375.1,317,281,165,241,,,,,,,,,
10877,15:06:20,54380.1,317,281,165,241,,,,,,,,,
10878,15:06:25,54385.1,317,281,165,241,,,,,,,,,
10879,15:06:30,54390.1,317,281,165,241,,,,,,,,,
10880,15:06:35,54395.1,317,281,165,241,,,,,,,,,
10881,15:06:40,54400.1,317,281,165,241,,,,,,,,,
10882,15:06:45,54405.1,317,281,165,241,,,,,,,,,
10883,15:06:50,54410.1,317,281,165,241,,,,,,,,,
10884,15:06:55,54415.1,318,281,165,241,,,,,,,,,
10885,15:07:00,54420.1,317,281,165,241,,,,,,,,,
10886,15:07:05,54425.1,317,281,165,241,,,,,,,,,
10887,15:07:10,54430.1,318,281,165,241,,,,,,,,,
10888,15:07:15,54435.1,318,281,165,241,,,,,,,,,
10889,15:07:20,54440.1,317,281,165,241,,,,,,,,,
10890,15:07:25,54445.1,317,281,165,241,,,,,,,,,
10891,15:07:30,54450.1,318,281,165,241,,,,,,,,,
10892,15:07:35,54455.1,318,281,165,241,,,,,,,,,
10893,15:07:40,54460.1,318,281,165,241,,,,,,,,,
10894,15:07:45,54465.1,317,281,165,241,,,,,,,,,
10895,15:07:50,54470.1,317,281,165,241,,,,,,,,,
10896,15:07:55,54475.1,317,281,165,241,,,,,,,,,
10897,15:08:00,54480.1,318,281,165,241,,,,,,,,,
10898,15:08:05,54485.1,317,281,165,241,,,,,,,,,
10899,15:08:10,54490.1,317,281,165,241,,,,,,,,,
10900,15:08:15,54495.1,317,281,165,241,,,,,,,,,
10901,15:08:20,54500.1,317,281,165,241,,,,,,,,,
10902,15:08:25,54505.1,317,281,165,241,,,,,,,,,
10903,15:08:30,54510.1,317,281,165,241,,,,,,,,,
10904,15:08:35,54515.1,317,281,165,241,,,,,,,,,
10905,15:08:40,54520.1,317,281,165,241,,,,,,,,,
10906,15:08:45,54525.1,317,281,165,241,,,,,,,,,
10907,15:08:50,54530.1,317,281,165,241,,,,,,,,,
10908,15:08:55,54535.1,317,281,165,241,,,,,,,,,
10909,15:09:00,54540.1,317,281,165,241,,,,,,,,,
10910,15:09:05,54545.1,317,281,165,241,,,,,,,,,
10911,15:09:10,54550.1,317,281,165,241,,,,,,,,,
10912,15:09:15,54555.1,317,281,165,241,,,,,,,,,
10913,15:09:20,54560.1,317,281,165,241,,,,,,,,,
10914,15:09:25,54565.1,318,281,165,241,,,,,,,,,
10915,15:09:30,54570.1,317,281,165,241,,,,,,,,,
10916,15:09:35,54575.1,317,281,165,241,,,,,,,,,
10917,15:09:40,54580.1,317,281,165,241,,,,,,,,,
10918,15:09:45,54585.1,317,281,165,241,,,,,,,,,
10919,15:09:50,54590.1,317,281,165,241,,,,,,,,,
10920,15:09:55,54595.1,317,281,165,241,,,,,,,,,
10921,15:10:00,54600.1,317,281,165,241,,,,,,,,,
10922,15:10:05,54605.1,317,281,165,241,,,,,,,,,
10923,15:10:10,54610.1,317,281,165,241,,,,,,,,,
10924,15:10:15,54615.1,317,281,165,241,,,,,,,,,
10925,15:10:20,54620.1,317,281,165,241,,,,,,,,,
10926,15:10:25,54625.1,317,281,165,241,,,,,,,,,
10927,15:10:30,54630.1,317,281,165,241,,,,,,,,,
10928,15:10:35,54635.1,317,281,165,241,,,,,,,,,
10929,15:10:40,54640.1,317,281,165,241,,,,,,,,,
10930,15:10:45,54645.1,318,281,165,241,,,,,,,,,
10931,15:10:50,54650.1,317,281,165,241,,,,,,,,,
10932,15:10:55,54655.1,317,281,165,241,,,,,,,,,
10933,15:11:00,54660.1,318,281,165,241,,,,,,,,,
10934,15:11:05,54665.1,318,281,165,241,,,,,,,,,
10935,15:11:10,54670.1,318,281,165,241,,,,,,,,,
10936,15:11:15,54675.1,318,281,165,241,,,,,,,,,
10937,15:11:20,54680.1,317,281,165,241,,,,,,,,,
10938,15:11:25,54685.1,318,281,165,241,,,,,,,,,
10939,15:11:30,54690.1,318,281,165,241,,,,,,,,,
10940,15:11:35,54695.1,318,281,165,241,,,,,,,,,
10941,15:11:40,54700.1,318,281,165,242,,,,,,,,,
10942,15:11:45,54705.1,318,281,165,241,,,,,,,,,
10943,15:11:50,54710.1,318,281,165,242,,,,,,,,,
10944,15:11:55,54715.1,318,281,165,241,,,,,,,,,
10945,15:12:00,54720.1,318,281,165,242,,,,,,,,,
10946,15:12:05,54725.1,317,281,165,242,,,,,,,,,
10947,15:12:10,54730.1,318,281,165,241,,,,,,,,,
10948,15:12:15,54735.1,318,281,165,241,,,,,,,,,
10949,15:12:20,54740.1,318,281,165,242,,,,,,,,,
10950,15:12:25,54745.1,318,281,165,242,,,,,,,,,
10951,15:12:30,54750.1,318,281,165,241,,,,,,,,,
10952,15:12:35,54755.1,318,281,165,241,,,,,,,,,
10953,15:12:40,54760.1,318,281,165,241,,,,,,,,,
10954,15:12:45,54765.1,318,281,165,241,,,,,,,,,
10955,15:12:50,54770.1,318,281,165,241,,,,,,,,,
10956,15:12:55,54775.1,318,281,165,241,,,,,,,,,
10957,15:13:00,54780.1,318,281,165,241,,,,,,,,,
10958,15:13:05,54785.1,318,281,165,241,,,,,,,,,
10959,15:13:10,54790.1,318,281,165,241,,,,,,,,,
10960,15:13:15,54795.1,318,281,165,241,,,,,,,,,
10961,15:13:20,54800.1,318,281,165,241,,,,,,,,,
10962,15:13:25,54805.1,318,281,165,241,,,,,,,,,
10963,15:13:30,54810.1,318,281,165,241,,,,,,,,,
10964,15:13:35,54815.1,317,281,165,241,,,,,,,,,
10965,15:13:40,54820.1,318,281,165,242,,,,,,,,,
10966,15:13:45,54825.1,318,281,165,242,,,,,,,,,
10967,15:13:50,54830.1,317,281,165,242,,,,,,,,,
10968,15:13:55,54835.1,318,281,165,241,,,,,,,,,
10969,15:14:00,54840.1,318,281,165,242,,,,,,,,,
10970,15:14:05,54845.1,318,281,165,242,,,,,,,,,
10971,15:14:10,54850.1,317,281,165,241,,,,,,,,,
10972,15:14:15,54855.1,318,281,165,242,,,,,,,,,
10973,15:14:20,54860.1,318,281,165,241,,,,,,,,,
10974,15:14:25,54865.1,317,281,165,242,,,,,,,,,
10975,15:14:30,54870.1,318,281,165,241,,,,,,,,,
10976,15:14:35,54875.1,317,281,165,241,,,,,,,,,
10977,15:14:40,54880.1,318,281,165,241,,,,,,,,,
10978,15:14:45,54885.1,318,281,165,241,,,,,,,,,
10979,15:14:50,54890.1,318,281,165,242,,,,,,,,,
10980,15:14:55,54895.1,318,281,165,242,,,,,,,,,
10981,15:15:00,54900.1,318,281,165,242,,,,,,,,,
