Time,Quads Limetree Bar,Bar,Quads LImetree Central Column,CentralColumn,Quads LImetree Salad Bar,SaladBar,Quads Limetree Hot Food Counter,HotCounter,Quads Limetree Pizza Counter,PizzaCounter,Mean,MovingAve5,MovingAve20,CO2Average,MovingAve500
14/04/2022 05:14,432 ppm,432,357 ppm,357,366 ppm,366,365 ppm,365,356 ppm,356,375,377,376,376,388
14/04/2022 05:16,432 ppm,432,357 ppm,357,359 ppm,359,361 ppm,361,356 ppm,356,373,376,376,376,387
14/04/2022 05:18,432 ppm,432,359 ppm,359,359 ppm,359,359 ppm,359,363 ppm,363,374,375,376,376,387
14/04/2022 05:20,432 ppm,432,362 ppm,362,358 ppm,358,360 ppm,360,363 ppm,363,375,375,376,376,387
14/04/2022 05:22,432 ppm,432,366 ppm,366,364 ppm,364,358 ppm,358,360 ppm,360,376,375,376,376,387
14/04/2022 05:24,432 ppm,432,365 ppm,365,363 ppm,363,367 ppm,367,366 ppm,366,379,375,376,376,387
14/04/2022 05:26,432 ppm,432,363 ppm,363,362 ppm,362,367 ppm,367,361 ppm,361,377,376,376,376,387
14/04/2022 05:28,432 ppm,432,366 ppm,366,362 ppm,362,365 ppm,365,364 ppm,364,378,377,376,376,386
14/04/2022 05:30,432 ppm,432,361 ppm,361,366 ppm,366,367 ppm,367,361 ppm,361,377,377,376,376,386
14/04/2022 05:32,432 ppm,432,361 ppm,361,365 ppm,365,365 ppm,365,365 ppm,365,378,378,376,376,385
14/04/2022 05:34,432 ppm,432,363 ppm,363,364 ppm,364,359 ppm,359,359 ppm,359,375,377,376,376,385
14/04/2022 05:36,432 ppm,432,361 ppm,361,364 ppm,364,359 ppm,359,358 ppm,358,375,377,376,376,385
14/04/2022 05:38,432 ppm,432,359 ppm,359,356 ppm,356,359 ppm,359,368 ppm,368,375,376,376,376,385
14/04/2022 05:40,432 ppm,432,358 ppm,358,362 ppm,362,368 ppm,368,363 ppm,363,377,376,376,376,384
14/04/2022 05:42,432 ppm,432,357 ppm,357,365 ppm,365,365 ppm,365,364 ppm,364,377,376,376,376,384
14/04/2022 05:44,432 ppm,432,356 ppm,356,365 ppm,365,364 ppm,364,364 ppm,364,376,376,376,376,384
14/04/2022 05:46,432 ppm,432,368 ppm,368,365 ppm,365,360 ppm,360,357 ppm,357,376,376,376,376,384
14/04/2022 05:48,432 ppm,432,366 ppm,366,359 ppm,359,359 ppm,359,358 ppm,358,375,376,376,376,384
14/04/2022 05:50,432 ppm,432,367 ppm,367,361 ppm,361,358 ppm,358,363 ppm,363,376,376,376,376,383
14/04/2022 05:52,432 ppm,432,363 ppm,363,365 ppm,365,363 ppm,363,358 ppm,358,376,376,376,376,383
14/04/2022 05:54,432 ppm,432,365 ppm,365,359 ppm,359,366 ppm,366,363 ppm,363,377,376,376,376,383
14/04/2022 05:56,432 ppm,432,365 ppm,365,361 ppm,361,365 ppm,365,366 ppm,366,378,376,376,376,383
14/04/2022 05:58,432 ppm,432,363 ppm,363,359 ppm,359,364 ppm,364,363 ppm,363,376,377,376,376,383
14/04/2022 06:00,432 ppm,432,366 ppm,366,366 ppm,366,359 ppm,359,365 ppm,365,378,377,377,376,383
14/04/2022 06:02,432 ppm,432,367 ppm,367,357 ppm,357,357 ppm,357,366 ppm,366,376,377,377,376,383
14/04/2022 06:04,432 ppm,432,364 ppm,364,360 ppm,360,365 ppm,365,362 ppm,362,377,377,376,376,382
14/04/2022 06:06,432 ppm,432,364 ppm,364,358 ppm,358,367 ppm,367,386 ppm,386,381,378,377,376,382
14/04/2022 06:08,432 ppm,432,360 ppm,360,361 ppm,361,363 ppm,363,365 ppm,365,376,378,377,376,381
14/04/2022 06:10,432 ppm,432,357 ppm,357,366 ppm,366,363 ppm,363,364 ppm,364,376,377,377,376,381
14/04/2022 06:12,432 ppm,432,365 ppm,365,363 ppm,363,362 ppm,362,358 ppm,358,376,377,376,376,381
14/04/2022 06:14,432 ppm,432,364 ppm,364,366 ppm,366,368 ppm,368,366 ppm,366,379,378,377,376,380
14/04/2022 06:16,432 ppm,432,364 ppm,364,358 ppm,358,358 ppm,358,366 ppm,366,376,377,377,376,380
14/04/2022 06:18,432 ppm,432,363 ppm,363,377 ppm,377,359 ppm,359,360 ppm,360,378,377,377,376,380
14/04/2022 06:20,432 ppm,432,361 ppm,361,361 ppm,361,363 ppm,363,367 ppm,367,377,377,377,376,380
14/04/2022 06:22,432 ppm,432,358 ppm,358,363 ppm,363,360 ppm,360,362 ppm,362,375,377,377,376,380
14/04/2022 06:24,432 ppm,432,364 ppm,364,365 ppm,365,364 ppm,364,359 ppm,359,377,376,377,376,380
14/04/2022 06:26,432 ppm,432,360 ppm,360,356 ppm,356,361 ppm,361,364 ppm,364,375,376,377,376,380
14/04/2022 06:28,432 ppm,432,359 ppm,359,369 ppm,369,356 ppm,356,366 ppm,366,376,376,377,376,380
14/04/2022 06:30,432 ppm,432,363 ppm,363,365 ppm,365,366 ppm,366,364 ppm,364,378,376,377,376,380
14/04/2022 06:32,432 ppm,432,362 ppm,362,362 ppm,362,364 ppm,364,361 ppm,361,376,376,377,376,380
14/04/2022 06:34,432 ppm,432,362 ppm,362,364 ppm,364,360 ppm,360,365 ppm,365,377,376,377,376,380
14/04/2022 06:36,432 ppm,432,363 ppm,363,362 ppm,362,366 ppm,366,361 ppm,361,377,377,377,377,380
14/04/2022 06:38,432 ppm,432,362 ppm,362,362 ppm,362,362 ppm,362,361 ppm,361,376,377,377,376,380
14/04/2022 06:40,432 ppm,432,363 ppm,363,362 ppm,362,368 ppm,368,361 ppm,361,377,377,377,377,380
14/04/2022 06:42,432 ppm,432,360 ppm,360,356 ppm,356,358 ppm,358,362 ppm,362,374,376,377,376,380
14/04/2022 06:44,432 ppm,432,363 ppm,363,371 ppm,371,366 ppm,366,363 ppm,363,379,376,377,376,380
14/04/2022 06:46,432 ppm,432,364 ppm,364,370 ppm,370,363 ppm,363,364 ppm,364,379,377,377,377,380
14/04/2022 06:48,432 ppm,432,360 ppm,360,366 ppm,366,360 ppm,360,365 ppm,365,377,377,377,377,380
14/04/2022 06:50,432 ppm,432,357 ppm,357,362 ppm,362,359 ppm,359,367 ppm,367,375,377,377,376,380
14/04/2022 06:52,432 ppm,432,359 ppm,359,365 ppm,365,364 ppm,364,360 ppm,360,376,377,377,376,380
14/04/2022 06:54,432 ppm,432,356 ppm,356,366 ppm,366,366 ppm,366,363 ppm,363,377,377,376,376,380
14/04/2022 06:56,432 ppm,432,358 ppm,358,362 ppm,362,363 ppm,363,363 ppm,363,376,376,376,377,380
14/04/2022 06:58,432 ppm,432,363 ppm,363,377 ppm,377,364 ppm,364,360 ppm,360,379,377,377,377,380
14/04/2022 07:00,432 ppm,432,363 ppm,363,364 ppm,364,358 ppm,358,365 ppm,365,376,377,377,377,380
14/04/2022 07:02,432 ppm,432,364 ppm,364,364 ppm,364,356 ppm,356,366 ppm,366,376,377,377,377,380
14/04/2022 07:04,432 ppm,432,363 ppm,363,365 ppm,365,365 ppm,365,365 ppm,365,378,377,377,377,380
14/04/2022 07:06,432 ppm,432,361 ppm,361,362 ppm,362,365 ppm,365,361 ppm,361,376,377,377,377,379
14/04/2022 07:08,432 ppm,432,363 ppm,363,374 ppm,374,367 ppm,367,414 ppm,414,390,379,377,377,379
14/04/2022 07:10,432 ppm,432,368 ppm,368,373 ppm,373,363 ppm,363,423 ppm,423,392,382,378,377,379
14/04/2022 07:12,432 ppm,432,359 ppm,359,367 ppm,367,359 ppm,359,364 ppm,364,376,382,378,377,379
14/04/2022 07:14,432 ppm,432,366 ppm,366,359 ppm,359,360 ppm,360,361 ppm,361,376,382,378,377,379
14/04/2022 07:16,432 ppm,432,359 ppm,359,370 ppm,370,366 ppm,366,368 ppm,368,379,383,378,377,379
14/04/2022 07:18,432 ppm,432,362 ppm,362,403 ppm,403,366 ppm,366,360 ppm,360,385,381,379,377,379
14/04/2022 07:20,432 ppm,432,366 ppm,366,367 ppm,367,362 ppm,362,366 ppm,366,379,379,379,377,379
14/04/2022 07:22,432 ppm,432,366 ppm,366,395 ppm,395,363 ppm,363,361 ppm,361,383,380,379,378,379
14/04/2022 07:24,432 ppm,432,367 ppm,367,366 ppm,366,364 ppm,364,362 ppm,362,378,381,379,378,379
14/04/2022 07:26,432 ppm,432,361 ppm,361,364 ppm,364,365 ppm,365,362 ppm,362,377,380,379,378,379
14/04/2022 07:28,432 ppm,432,362 ppm,362,360 ppm,360,359 ppm,359,359 ppm,359,374,378,379,378,379
14/04/2022 07:30,432 ppm,432,363 ppm,363,362 ppm,362,359 ppm,359,366 ppm,366,376,378,379,378,379
14/04/2022 07:32,432 ppm,432,359 ppm,359,363 ppm,363,364 ppm,364,374 ppm,374,378,377,379,378,379
14/04/2022 07:34,432 ppm,432,364 ppm,364,372 ppm,372,362 ppm,362,368 ppm,368,380,377,379,378,379
14/04/2022 07:36,432 ppm,432,359 ppm,359,376 ppm,376,365 ppm,365,365 ppm,365,379,378,379,378,379
14/04/2022 07:38,4 ppm,,359 ppm,359,363 ppm,363,361 ppm,361,363 ppm,363,289,361,375,376,379
14/04/2022 07:40,361 ppm,361,360 ppm,360,372 ppm,372,360 ppm,360,356 ppm,356,362,358,374,376,379
14/04/2022 07:42,367 ppm,367,360 ppm,360,382 ppm,382,358 ppm,358,358 ppm,358,365,355,374,376,379
14/04/2022 07:44,361 ppm,361,360 ppm,360,362 ppm,362,360 ppm,360,362 ppm,362,361,351,373,375,379
14/04/2022 07:46,359 ppm,359,361 ppm,361,364 ppm,364,360 ppm,360,366 ppm,366,362,348,372,375,379
14/04/2022 07:48,365 ppm,365,360 ppm,360,370 ppm,370,358 ppm,358,366 ppm,366,364,363,371,375,378
14/04/2022 07:50,365 ppm,365,365 ppm,365,361 ppm,361,367 ppm,367,360 ppm,360,364,363,369,374,378
14/04/2022 07:52,358 ppm,358,359 ppm,359,365 ppm,365,365 ppm,365,357 ppm,357,361,362,369,374,378
14/04/2022 07:54,360 ppm,360,363 ppm,363,364 ppm,364,365 ppm,365,362 ppm,362,363,363,368,374,378
14/04/2022 07:56,359 ppm,359,362 ppm,362,382 ppm,382,361 ppm,361,363 ppm,363,365,363,367,373,378
14/04/2022 07:58,359 ppm,359,365 ppm,365,380 ppm,380,359 ppm,359,364 ppm,364,365,364,366,373,378
14/04/2022 08:00,360 ppm,360,368 ppm,368,376 ppm,376,360 ppm,360,358 ppm,358,364,364,366,373,378
14/04/2022 08:02,356 ppm,356,367 ppm,367,380 ppm,380,360 ppm,360,359 ppm,359,364,364,365,373,378
14/04/2022 08:04,362 ppm,362,357 ppm,357,379 ppm,379,362 ppm,362,376 ppm,376,367,365,364,373,378
14/04/2022 08:06,365 ppm,365,380 ppm,380,366 ppm,366,361 ppm,361,363 ppm,363,367,366,364,372,378
14/04/2022 08:08,359 ppm,359,366 ppm,366,366 ppm,366,361 ppm,361,357 ppm,357,362,365,363,372,378
14/04/2022 08:10,359 ppm,359,367 ppm,367,364 ppm,364,360 ppm,360,362 ppm,362,362,365,362,372,378
14/04/2022 08:12,359 ppm,359,367 ppm,367,364 ppm,364,357 ppm,357,364 ppm,364,362,364,361,372,378
14/04/2022 08:14,366 ppm,366,367 ppm,367,363 ppm,363,358 ppm,358,362 ppm,362,363,363,361,371,378
14/04/2022 08:16,364 ppm,364,374 ppm,374,413 ppm,413,359 ppm,359,359 ppm,359,374,365,360,371,378
14/04/2022 08:18,366 ppm,366,366 ppm,366,370 ppm,370,362 ppm,362,361 ppm,361,365,365,364,371,378
14/04/2022 08:20,357 ppm,357,364 ppm,364,362 ppm,362,357 ppm,357,360 ppm,360,360,365,364,371,378
14/04/2022 08:22,363 ppm,363,365 ppm,365,380 ppm,380,358 ppm,358,364 ppm,364,366,366,364,370,378
14/04/2022 08:24,362 ppm,362,366 ppm,366,366 ppm,366,359 ppm,359,368 ppm,368,364,366,364,370,378
14/04/2022 08:26,360 ppm,360,361 ppm,361,379 ppm,379,361 ppm,361,361 ppm,361,364,364,364,370,378
14/04/2022 08:28,363 ppm,363,366 ppm,366,364 ppm,364,358 ppm,358,366 ppm,366,363,364,364,370,378
14/04/2022 08:30,363 ppm,363,362 ppm,362,374 ppm,374,360 ppm,360,360 ppm,360,364,364,364,369,378
14/04/2022 08:32,364 ppm,364,361 ppm,361,364 ppm,364,359 ppm,359,362 ppm,362,362,364,364,369,378
14/04/2022 08:34,363 ppm,363,372 ppm,372,364 ppm,364,396 ppm,396,361 ppm,361,371,365,365,369,378
14/04/2022 08:36,363 ppm,363,364 ppm,364,374 ppm,374,359 ppm,359,365 ppm,365,365,365,365,369,378
14/04/2022 08:38,362 ppm,362,366 ppm,366,365 ppm,365,368 ppm,368,366 ppm,366,365,365,365,369,378
14/04/2022 08:40,366 ppm,366,358 ppm,358,374 ppm,374,366 ppm,366,364 ppm,364,366,366,365,368,378
14/04/2022 08:42,368 ppm,368,356 ppm,356,368 ppm,368,358 ppm,358,363 ppm,363,363,366,365,368,378
14/04/2022 08:44,362 ppm,362,364 ppm,364,362 ppm,362,363 ppm,363,364 ppm,364,363,364,365,368,378
14/04/2022 08:46,367 ppm,367,360 ppm,360,379 ppm,379,368 ppm,368,363 ppm,363,367,365,365,368,378
14/04/2022 08:48,366 ppm,366,360 ppm,360,370 ppm,370,365 ppm,365,364 ppm,364,365,365,365,367,378
14/04/2022 08:50,358 ppm,358,365 ppm,365,367 ppm,367,364 ppm,364,368 ppm,368,364,364,365,367,378
14/04/2022 08:52,357 ppm,357,362 ppm,362,365 ppm,365,363 ppm,363,364 ppm,364,362,364,365,366,378
14/04/2022 08:54,361 ppm,361,361 ppm,361,381 ppm,381,364 ppm,364,367 ppm,367,367,365,365,366,378
14/04/2022 08:56,364 ppm,364,359 ppm,359,366 ppm,366,364 ppm,364,365 ppm,365,364,364,365,366,378
14/04/2022 08:58,365 ppm,365,358 ppm,358,367 ppm,367,365 ppm,365,367 ppm,367,364,364,365,365,378
14/04/2022 09:00,367 ppm,367,360 ppm,360,366 ppm,366,366 ppm,366,357 ppm,357,363,364,365,365,378
14/04/2022 09:02,365 ppm,365,362 ppm,362,362 ppm,362,365 ppm,365,365 ppm,365,364,364,365,365,378
14/04/2022 09:04,360 ppm,360,359 ppm,359,365 ppm,365,366 ppm,366,361 ppm,361,362,363,364,364,378
14/04/2022 09:06,367 ppm,367,363 ppm,363,402 ppm,402,364 ppm,364,367 ppm,367,373,365,365,364,377
14/04/2022 09:08,747 ppm,747,360 ppm,360,366 ppm,366,365 ppm,365,358 ppm,358,439,380,369,366,378
14/04/2022 09:10,597 ppm,597,364 ppm,364,388 ppm,388,365 ppm,365,363 ppm,363,415,391,371,366,378
14/04/2022 09:12,455 ppm,455,360 ppm,360,374 ppm,374,366 ppm,366,365 ppm,365,384,395,372,366,378
14/04/2022 09:14,386 ppm,386,364 ppm,364,366 ppm,366,364 ppm,364,395 ppm,395,375,397,373,366,378
14/04/2022 09:16,356 ppm,356,366 ppm,366,366 ppm,366,364 ppm,364,497 ppm,497,390,401,374,367,378
14/04/2022 09:18,362 ppm,362,362 ppm,362,399 ppm,399,365 ppm,365,501 ppm,501,398,392,375,369,378
14/04/2022 09:20,359 ppm,359,363 ppm,363,466 ppm,466,364 ppm,364,440 ppm,440,398,389,377,369,377
14/04/2022 09:22,365 ppm,365,363 ppm,363,489 ppm,489,359 ppm,359,394 ppm,394,394,391,379,370,377
14/04/2022 09:24,363 ppm,363,358 ppm,358,453 ppm,453,367 ppm,367,361 ppm,361,380,392,379,370,377
14/04/2022 09:26,364 ppm,364,362 ppm,362,432 ppm,432,363 ppm,363,358 ppm,358,376,389,380,371,377
14/04/2022 09:28,368 ppm,368,358 ppm,358,419 ppm,419,358 ppm,358,360 ppm,360,373,384,380,371,377
14/04/2022 09:30,368 ppm,368,363 ppm,363,435 ppm,435,359 ppm,359,364 ppm,364,378,380,381,371,377
14/04/2022 09:32,365 ppm,365,365 ppm,365,396 ppm,396,360 ppm,360,364 ppm,364,370,375,381,371,377
14/04/2022 09:34,362 ppm,362,357 ppm,357,443 ppm,443,360 ppm,360,368 ppm,368,378,375,382,372,377
14/04/2022 09:36,359 ppm,359,356 ppm,356,443 ppm,443,356 ppm,356,366 ppm,366,376,375,383,372,377
14/04/2022 09:38,362 ppm,362,365 ppm,365,420 ppm,420,361 ppm,361,377 ppm,377,377,376,383,372,377
14/04/2022 09:40,360 ppm,360,357 ppm,357,410 ppm,410,360 ppm,360,360 ppm,360,369,374,383,372,377
14/04/2022 09:42,358 ppm,358,367 ppm,367,386 ppm,386,362 ppm,362,360 ppm,360,367,373,384,372,377
14/04/2022 09:44,361 ppm,361,360 ppm,360,359 ppm,359,362 ppm,362,365 ppm,365,361,370,384,372,377
14/04/2022 09:46,356 ppm,356,361 ppm,361,368 ppm,368,361 ppm,361,364 ppm,364,362,367,383,372,377
14/04/2022 09:48,360 ppm,360,358 ppm,358,371 ppm,371,358 ppm,358,360 ppm,360,361,364,379,372,377
14/04/2022 09:50,358 ppm,358,362 ppm,362,368 ppm,368,362 ppm,362,362 ppm,362,362,363,376,372,377
14/04/2022 09:52,361 ppm,361,364 ppm,364,391 ppm,391,363 ppm,363,359 ppm,359,368,363,376,372,377
14/04/2022 09:54,364 ppm,364,366 ppm,366,477 ppm,477,364 ppm,364,430 ppm,430,400,371,377,373,377
14/04/2022 09:56,365 ppm,365,711 ppm,711,572 ppm,572,361 ppm,361,402 ppm,402,482,395,382,375,377
14/04/2022 09:58,358 ppm,358,686 ppm,686,756 ppm,756,362 ppm,362,367 ppm,367,506,424,387,378,378
14/04/2022 10:00,359 ppm,359,534 ppm,534,912 ppm,912,364 ppm,364,501 ppm,501,534,458,394,381,378
14/04/2022 10:02,362 ppm,362,833 ppm,833,859 ppm,859,360 ppm,360,523 ppm,523,587,502,403,386,378
14/04/2022 10:04,364 ppm,364,992 ppm,992,747 ppm,747,358 ppm,358,588 ppm,588,610,544,415,391,379
14/04/2022 10:06,358 ppm,358,932 ppm,932,805 ppm,805,357 ppm,357,492 ppm,492,589,565,426,395,379
14/04/2022 10:08,363 ppm,363,835 ppm,835,812 ppm,812,377 ppm,377,384 ppm,384,554,575,435,399,380
14/04/2022 10:10,363 ppm,363,764 ppm,764,721 ppm,721,398 ppm,398,365 ppm,365,522,572,442,402,380
14/04/2022 10:12,362 ppm,362,724 ppm,724,696 ppm,696,396 ppm,396,359 ppm,359,507,556,449,405,380
14/04/2022 10:14,361 ppm,361,594 ppm,594,611 ppm,611,364 ppm,364,418 ppm,418,470,528,453,407,381
14/04/2022 10:16,400 ppm,400,494 ppm,494,411 ppm,411,360 ppm,360,368 ppm,368,407,492,455,408,380
14/04/2022 10:18,359 ppm,359,459 ppm,459,364 ppm,364,357 ppm,357,365 ppm,365,381,457,455,408,380
14/04/2022 10:20,363 ppm,363,412 ppm,412,361 ppm,361,360 ppm,360,367 ppm,367,373,427,455,408,380
14/04/2022 10:22,363 ppm,363,366 ppm,366,367 ppm,367,365 ppm,365,358 ppm,358,364,399,455,408,380
14/04/2022 10:24,365 ppm,365,358 ppm,358,364 ppm,364,366 ppm,366,366 ppm,366,364,378,455,408,380
14/04/2022 10:26,361 ppm,361,358 ppm,358,366 ppm,366,360 ppm,360,363 ppm,363,362,369,455,408,380
14/04/2022 10:28,359 ppm,359,364 ppm,364,368 ppm,368,359 ppm,359,366 ppm,366,363,365,455,408,380
14/04/2022 10:30,361 ppm,361,365 ppm,365,380 ppm,380,356 ppm,356,357 ppm,357,364,363,455,408,380
14/04/2022 10:32,361 ppm,361,356 ppm,356,358 ppm,358,361 ppm,361,365 ppm,365,360,363,455,408,380
14/04/2022 10:34,359 ppm,359,361 ppm,361,365 ppm,365,356 ppm,356,361 ppm,361,360,362,453,408,380
14/04/2022 10:36,363 ppm,363,365 ppm,365,364 ppm,364,360 ppm,360,366 ppm,366,364,362,447,408,380
14/04/2022 10:38,360 ppm,360,358 ppm,358,368 ppm,368,364 ppm,364,367 ppm,367,363,362,440,408,380
14/04/2022 10:40,359 ppm,359,367 ppm,367,362 ppm,362,361 ppm,361,359 ppm,359,362,362,431,408,380
14/04/2022 10:42,368 ppm,368,363 ppm,363,362 ppm,362,363 ppm,363,361 ppm,361,363,362,420,408,380
14/04/2022 10:44,358 ppm,358,362 ppm,362,386 ppm,386,361 ppm,361,374 ppm,374,368,364,408,408,380
14/04/2022 10:46,363 ppm,363,361 ppm,361,366 ppm,366,361 ppm,361,365 ppm,365,363,364,397,408,380
14/04/2022 10:48,361 ppm,361,358 ppm,358,361 ppm,361,365 ppm,365,364 ppm,364,362,364,387,406,380
14/04/2022 10:50,362 ppm,362,368 ppm,368,361 ppm,361,363 ppm,363,368 ppm,368,364,364,379,405,380
14/04/2022 10:52,358 ppm,358,363 ppm,363,373 ppm,373,361 ppm,361,402 ppm,402,371,366,372,405,380
14/04/2022 10:54,364 ppm,364,365 ppm,365,366 ppm,366,361 ppm,361,414 ppm,414,374,367,368,405,379
14/04/2022 10:56,362 ppm,362,366 ppm,366,358 ppm,358,365 ppm,365,366 ppm,366,363,367,365,405,379
14/04/2022 10:58,363 ppm,363,364 ppm,364,378 ppm,378,361 ppm,361,358 ppm,358,365,368,365,404,379
14/04/2022 11:00,366 ppm,366,361 ppm,361,362 ppm,362,361 ppm,361,366 ppm,366,363,367,364,403,379
14/04/2022 11:02,394 ppm,394,359 ppm,359,359 ppm,359,362 ppm,362,365 ppm,365,368,367,364,403,379
14/04/2022 11:04,363 ppm,363,362 ppm,362,375 ppm,375,359 ppm,359,364 ppm,364,365,365,364,402,379
14/04/2022 11:06,359 ppm,359,365 ppm,365,382 ppm,382,360 ppm,360,359 ppm,359,365,365,365,402,379
14/04/2022 11:08,358 ppm,358,356 ppm,356,362 ppm,362,362 ppm,362,366 ppm,366,361,364,364,402,379
14/04/2022 11:10,364 ppm,364,362 ppm,362,359 ppm,359,365 ppm,365,404 ppm,404,371,366,365,402,379
14/04/2022 11:12,363 ppm,363,363 ppm,363,363 ppm,363,361 ppm,361,393 ppm,393,369,366,365,402,379
14/04/2022 11:14,365 ppm,365,361 ppm,361,377 ppm,377,357 ppm,357,367 ppm,367,365,366,365,401,379
14/04/2022 11:16,362 ppm,362,363 ppm,363,367 ppm,367,359 ppm,359,358 ppm,358,362,365,365,401,379
14/04/2022 11:18,364 ppm,364,360 ppm,360,372 ppm,372,361 ppm,361,365 ppm,365,364,366,365,401,379
14/04/2022 11:20,358 ppm,358,366 ppm,366,368 ppm,368,359 ppm,359,368 ppm,368,364,365,366,401,379
14/04/2022 11:22,360 ppm,360,360 ppm,360,360 ppm,360,356 ppm,356,362 ppm,362,360,363,365,401,379
14/04/2022 11:24,359 ppm,359,360 ppm,360,377 ppm,377,359 ppm,359,371 ppm,371,365,363,365,401,379
14/04/2022 11:26,359 ppm,359,368 ppm,368,388 ppm,388,364 ppm,364,362 ppm,362,368,364,365,401,379
14/04/2022 11:28,367 ppm,367,359 ppm,359,365 ppm,365,364 ppm,364,359 ppm,359,363,364,366,401,379
14/04/2022 11:30,365 ppm,365,363 ppm,363,422 ppm,422,363 ppm,363,359 ppm,359,374,366,366,401,379
14/04/2022 11:32,363 ppm,363,366 ppm,366,408 ppm,408,366 ppm,366,359 ppm,359,372,369,366,401,379
14/04/2022 11:34,358 ppm,358,365 ppm,365,409 ppm,409,363 ppm,363,365 ppm,365,372,370,366,401,379
14/04/2022 11:36,363 ppm,363,363 ppm,363,419 ppm,419,359 ppm,359,365 ppm,365,374,371,366,398,379
14/04/2022 11:38,363 ppm,363,365 ppm,365,380 ppm,380,366 ppm,366,366 ppm,366,368,372,367,396,379
14/04/2022 11:40,369 ppm,369,366 ppm,366,416 ppm,416,363 ppm,363,365 ppm,365,376,372,367,393,379
14/04/2022 11:42,361 ppm,361,366 ppm,366,382 ppm,382,359 ppm,359,366 ppm,366,367,371,367,388,379
14/04/2022 11:44,366 ppm,366,363 ppm,363,404 ppm,404,362 ppm,362,357 ppm,357,370,371,368,383,379
14/04/2022 11:46,362 ppm,362,363 ppm,363,456 ppm,456,367 ppm,367,358 ppm,358,381,372,368,379,379
14/04/2022 11:48,364 ppm,364,364 ppm,364,454 ppm,454,356 ppm,356,361 ppm,361,380,375,369,376,379
14/04/2022 11:50,365 ppm,365,360 ppm,360,406 ppm,406,365 ppm,365,359 ppm,359,371,374,369,373,379
14/04/2022 11:52,362 ppm,362,368 ppm,368,379 ppm,379,368 ppm,368,365 ppm,365,368,374,369,370,379
14/04/2022 11:54,364 ppm,364,364 ppm,364,391 ppm,391,364 ppm,364,365 ppm,365,370,374,369,368,379
14/04/2022 11:56,364 ppm,364,361 ppm,361,362 ppm,362,359 ppm,359,372 ppm,372,364,370,370,367,379
14/04/2022 11:58,359 ppm,359,358 ppm,358,452 ppm,452,365 ppm,365,362 ppm,362,379,370,370,367,379
14/04/2022 12:00,356 ppm,356,396 ppm,396,447 ppm,447,359 ppm,359,365 ppm,365,385,373,371,367,379
14/04/2022 12:02,364 ppm,364,363 ppm,363,518 ppm,518,359 ppm,359,356 ppm,356,392,378,373,368,379
14/04/2022 12:04,359 ppm,359,365 ppm,365,362 ppm,362,368 ppm,368,374 ppm,374,366,377,373,368,379
14/04/2022 12:06,357 ppm,357,364 ppm,364,437 ppm,437,360 ppm,360,527 ppm,527,409,386,375,369,379
14/04/2022 12:08,364 ppm,364,363 ppm,363,399 ppm,399,361 ppm,361,440 ppm,440,385,387,376,369,379
14/04/2022 12:10,362 ppm,362,365 ppm,365,415 ppm,415,359 ppm,359,365 ppm,365,373,385,376,369,379
14/04/2022 12:12,364 ppm,364,361 ppm,361,407 ppm,407,368 ppm,368,366 ppm,366,373,381,376,370,379
14/04/2022 12:14,358 ppm,358,359 ppm,359,366 ppm,366,363 ppm,363,465 ppm,465,382,385,377,370,379
14/04/2022 12:16,363 ppm,363,390 ppm,390,488 ppm,488,363 ppm,363,402 ppm,402,401,383,378,371,379
14/04/2022 12:18,362 ppm,362,419 ppm,419,442 ppm,442,364 ppm,364,689 ppm,689,455,397,382,373,379
14/04/2022 12:20,358 ppm,358,363 ppm,363,429 ppm,429,361 ppm,361,751 ppm,751,452,413,386,375,379
14/04/2022 12:22,360 ppm,360,407 ppm,407,429 ppm,429,359 ppm,359,612 ppm,612,433,425,390,376,379
14/04/2022 12:24,364 ppm,364,367 ppm,367,425 ppm,425,364 ppm,364,258 ppm,258,356,420,389,376,379
14/04/2022 12:26,362 ppm,362,366 ppm,366,446 ppm,446,362 ppm,362,471 ppm,471,401,420,390,376,379
14/04/2022 12:28,361 ppm,361,362 ppm,362,493 ppm,493,363 ppm,363,402 ppm,402,396,408,391,377,379
14/04/2022 12:30,362 ppm,362,364 ppm,364,496 ppm,496,364 ppm,364,409 ppm,409,399,397,392,378,379
14/04/2022 12:32,361 ppm,361,361 ppm,361,454 ppm,454,361 ppm,361,626 ppm,626,433,397,395,379,379
14/04/2022 12:34,358 ppm,358,368 ppm,368,478 ppm,478,365 ppm,365,598 ppm,598,433,413,398,380,379
14/04/2022 12:36,366 ppm,366,375 ppm,375,391 ppm,391,365 ppm,365,510 ppm,510,401,413,400,381,379
14/04/2022 12:38,358 ppm,358,359 ppm,359,434 ppm,434,362 ppm,362,379 ppm,379,378,409,400,381,379
14/04/2022 12:40,364 ppm,364,406 ppm,406,431 ppm,431,367 ppm,367,366 ppm,366,387,407,400,382,379
14/04/2022 12:42,359 ppm,359,372 ppm,372,428 ppm,428,364 ppm,364,359 ppm,359,376,395,400,382,379
14/04/2022 12:44,358 ppm,358,362 ppm,362,362 ppm,362,359 ppm,359,376 ppm,376,363,381,399,382,379
14/04/2022 12:46,360 ppm,360,386 ppm,386,362 ppm,362,365 ppm,365,359 ppm,359,366,374,397,382,379
